time_,run no,fishno_db,fishno,cohort,cellno,age,length,mass,MeHg,MeHg egest rate,MeHg excr flux,MeHg gill flux,MeHg diet total,fishMeHg diet frac,Phyto 1MeHg diet frac,Primary Benth 3MeHg diet frac,Zoo 1MeHg diet frac
36675.000000,1,68,3,7,1,7.145205e+000,6.480267e+001,1.336891e+003,1.049472e+000,1.203883e-001,1.402936e-002,1.870338e-002,4.815534e-001,9.956641e-001,0.000000e+000,4.335873e-003,0.000000e+000
36675.000000,1,68,3,8,1,8.145205e+000,6.824397e+001,1.553656e+003,1.221897e+000,1.290762e-001,1.560863e-002,1.814713e-002,5.163050e-001,9.961356e-001,0.000000e+000,3.864362e-003,0.000000e+000
36675.000000,1,68,3,9,1,9.145205e+000,7.116642e+001,1.755275e+003,1.386083e+000,1.244065e-001,1.706538e-002,1.770842e-002,4.976259e-001,9.961356e-001,0.000000e+000,3.864362e-003,0.000000e+000
36675.000000,1,68,3,10,1,1.014521e+001,7.365603e+001,1.940281e+003,1.556749e+000,1.207015e-001,1.859580e-002,1.735655e-002,4.828058e-001,9.961356e-001,0.000000e+000,3.864362e-003,0.000000e+000
36675.000000,1,68,3,11,1,1.114521e+001,7.578207e+001,2.108255e+003,1.737025e+000,1.177172e-001,2.023625e-002,1.707062e-002,4.708690e-001,9.961356e-001,0.000000e+000,3.864362e-003,0.000000e+000
36675.000000,1,68,3,12,1,1.214521e+001,7.760115e+001,2.259488e+003,1.909772e+000,1.309054e-001,2.178901e-002,1.683586e-002,5.236218e-001,9.965968e-001,0.000000e+000,3.403236e-003,0.000000e+000
36675.000000,1,68,3,13,1,1.314521e+001,7.916000e+001,2.394729e+003,2.080375e+000,1.286325e-001,2.332333e-002,1.664149e-002,5.145300e-001,9.965968e-001,0.000000e+000,3.403236e-003,0.000000e+000
36675.000000,1,68,3,14,1,1.414521e+001,8.049754e+001,2.515004e+003,2.250288e+000,1.267475e-001,2.485853e-002,1.647948e-002,5.069898e-001,9.965968e-001,0.000000e+000,3.403236e-003,0.000000e+000
36680.000000,1,59,1,0,1,1.589041e-001,2.023969e+000,1.243664e-001,5.610007e-002,2.244806e-001,1.700411e-002,1.342828e-001,8.979226e-001,0.000000e+000,5.614361e-003,8.147261e-001,1.796595e-001
36680.000000,1,59,1,1,1,1.158904e+000,6.004850e+000,3.247864e+000,1.284851e-001,6.680806e-002,1.159026e-002,6.067780e-002,2.672323e-001,0.000000e+000,5.614361e-003,8.147261e-001,1.796595e-001
36680.000000,1,67,2,0,1,1.589041e-001,2.935838e+000,4.395412e-001,6.157885e-002,2.036362e-001,2.856770e-003,8.844936e-002,8.145447e-001,0.000000e+000,0.000000e+000,9.006918e-001,9.930815e-002
36680.000000,1,67,2,1,1,1.158904e+000,9.438851e+000,1.495219e+001,1.044423e-001,5.107133e-002,1.215185e-003,3.459919e-002,2.042853e-001,0.000000e+000,0.000000e+000,9.006918e-001,9.930815e-002
36680.000000,1,67,2,2,1,2.158904e+000,1.355742e+001,4.462967e+001,1.334321e-001,3.461939e-002,1.052370e-003,2.662406e-002,1.384775e-001,0.000000e+000,0.000000e+000,9.006918e-001,9.930815e-002
36680.000000,1,67,2,3,1,3.158904e+000,1.663928e+001,8.284675e+001,1.607750e-001,2.796580e-002,1.024317e-003,2.304395e-002,1.118632e-001,0.000000e+000,0.000000e+000,9.006918e-001,9.930815e-002
36680.000000,1,67,2,4,1,4.158904e+000,1.910235e+001,1.256988e+002,1.943557e-001,3.888758e-002,1.074565e-003,2.093250e-002,1.555503e-001,4.423716e-001,0.000000e+000,5.085644e-001,4.906397e-002
36680.000000,1,67,2,5,1,5.158904e+000,2.112220e+001,1.702791e+002,2.486560e-001,3.510098e-002,1.240916e-003,1.952813e-002,1.404039e-001,4.423716e-001,0.000000e+000,5.085644e-001,4.906397e-002
36680.000000,1,67,2,6,1,6.158904e+000,2.280422e+001,2.146126e+002,2.969099e-001,3.247525e-002,1.370886e-003,1.852603e-002,1.299010e-001,4.423716e-001,0.000000e+000,5.085644e-001,4.906397e-002
36680.000000,1,67,2,7,1,7.158904e+000,2.421920e+001,2.574016e+002,3.426941e-001,3.055554e-002,1.488746e-003,1.777744e-002,1.222221e-001,4.423716e-001,0.000000e+000,5.085644e-001,4.906397e-002
36680.000000,1,68,3,0,1,1.589041e-001,6.124769e+000,1.148786e+000,1.253512e-001,5.113707e-001,1.841445e-002,8.909166e-002,2.045483e+000,0.000000e+000,0.000000e+000,9.779447e-001,2.205529e-002
36680.000000,1,68,3,1,1,1.158904e+000,2.302365e+001,6.102284e+001,2.157255e-001,1.229068e-001,7.616789e-003,3.491635e-002,4.916272e-001,0.000000e+000,0.000000e+000,9.779447e-001,2.205529e-002
36680.000000,1,68,3,2,1,2.158904e+000,3.458679e+001,2.068716e+002,2.874324e-001,1.183443e-001,6.835285e-003,2.694667e-002,4.733771e-001,9.921522e-001,0.000000e+000,7.847764e-003,0.000000e+000
36680.000000,1,68,3,3,1,3.158904e+000,4.372716e+001,4.180458e+002,4.243431e-001,1.139823e-001,8.095338e-003,2.329728e-002,4.559293e-001,9.934634e-001,0.000000e+000,6.536612e-003,0.000000e+000
36680.000000,1,68,3,4,1,4.158904e+000,5.043534e+001,6.414678e+002,5.562434e-001,1.094818e-001,9.299345e-003,2.134540e-002,4.379271e-001,9.940363e-001,0.000000e+000,5.963730e-003,0.000000e+000
36680.000000,1,68,3,5,1,5.158904e+000,5.597795e+001,8.770434e+002,7.004265e-001,1.199278e-001,1.064199e-002,2.003237e-002,4.797113e-001,9.950522e-001,0.000000e+000,4.947804e-003,0.000000e+000
36680.000000,1,68,3,6,1,6.158904e+000,6.073364e+001,1.113241e+003,8.637193e-001,1.276659e-001,1.220500e-002,1.909006e-002,5.106635e-001,9.956772e-001,0.000000e+000,4.322776e-003,0.000000e+000
36680.000000,1,68,3,7,1,7.158904e+000,6.480267e+001,1.342215e+003,1.051812e+000,1.206297e-001,1.404374e-002,1.838432e-002,4.825189e-001,9.956772e-001,0.000000e+000,4.322776e-003,0.000000e+000
36680.000000,1,68,3,8,1,8.158904e+000,6.824397e+001,1.558936e+003,1.224691e+000,1.294354e-001,1.562829e-002,1.783967e-002,5.177416e-001,9.961496e-001,0.000000e+000,3.850386e-003,0.000000e+000
36680.000000,1,68,3,9,1,9.158904e+000,7.116642e+001,1.760459e+003,1.388653e+000,1.247695e-001,1.708181e-002,1.740996e-002,4.990779e-001,9.961496e-001,0.000000e+000,3.850386e-003,0.000000e+000
36680.000000,1,68,3,10,1,1.015890e+001,7.365603e+001,1.945338e+003,1.559125e+000,1.210664e-001,1.860957e-002,1.706522e-002,4.842656e-001,9.961496e-001,0.000000e+000,3.850386e-003,0.000000e+000
36680.000000,1,68,3,11,1,1.115890e+001,7.578207e+001,2.113167e+003,1.739217e+000,1.180830e-001,2.024758e-002,1.678502e-002,4.723320e-001,9.961496e-001,0.000000e+000,3.850386e-003,0.000000e+000
36680.000000,1,68,3,12,1,1.215890e+001,7.760115e+001,2.264249e+003,1.912658e+000,1.312377e-001,2.180810e-002,1.655492e-002,5.249506e-001,9.966069e-001,0.000000e+000,3.393082e-003,0.000000e+000
36680.000000,1,68,3,13,1,1.315890e+001,7.916000e+001,2.399341e+003,2.083127e+000,1.289660e-001,2.334065e-002,1.636440e-002,5.158640e-001,9.966069e-001,0.000000e+000,3.393082e-003,0.000000e+000
36680.000000,1,68,3,14,1,1.415890e+001,8.049754e+001,2.519472e+003,2.252917e+000,1.270818e-001,2.487428e-002,1.620557e-002,5.083271e-001,9.966069e-001,0.000000e+000,3.393082e-003,0.000000e+000
36685.000000,1,59,1,0,1,1.726027e-001,2.190496e+000,1.576590e-001,5.713481e-002,3.152665e-001,2.445444e-002,1.816036e-001,1.261066e+000,0.000000e+000,5.474632e-003,8.193371e-001,1.751882e-001
36685.000000,1,59,1,1,1,1.172603e+000,6.063264e+000,3.343572e+000,1.294072e-001,9.733705e-002,1.710078e-002,8.529805e-002,3.893482e-001,0.000000e+000,5.474632e-003,8.193371e-001,1.751882e-001
36685.000000,1,67,2,0,1,1.726027e-001,3.192300e+000,5.660333e-001,6.275799e-002,2.883512e-001,4.134360e-003,1.242008e-001,1.153405e+000,0.000000e+000,0.000000e+000,9.034170e-001,9.658298e-002
36685.000000,1,67,2,1,1,1.172603e+000,9.566333e+000,1.557042e+001,1.049570e-001,7.855691e-002,1.883707e-003,5.150263e-002,3.142277e-001,0.000000e+000,0.000000e+000,9.034170e-001,9.658298e-002
36685.000000,1,67,2,2,1,2.172603e+000,1.365046e+001,4.556101e+001,1.339764e-001,5.347287e-002,1.636739e-003,3.978200e-002,2.138915e-001,0.000000e+000,0.000000e+000,9.034170e-001,9.658298e-002
36685.000000,1,67,2,3,1,3.172603e+000,1.671290e+001,8.395868e+001,1.613331e-001,4.322208e-002,1.593113e-003,3.447254e-002,1.728883e-001,0.000000e+000,0.000000e+000,9.034170e-001,9.658298e-002
36685.000000,1,67,2,4,1,4.172603e+000,1.916266e+001,1.269011e+002,1.959935e-001,6.037474e-002,1.679361e-003,3.133017e-002,2.414990e-001,4.447497e-001,0.000000e+000,5.077526e-001,4.749769e-002
36685.000000,1,67,2,5,1,5.172603e+000,2.117261e+001,1.715092e+002,2.500248e-001,5.448084e-002,1.933187e-003,2.923622e-002,2.179234e-001,4.447497e-001,0.000000e+000,5.077526e-001,4.749769e-002
36685.000000,1,67,2,6,1,6.172603e+000,2.284692e+001,2.158283e+002,2.981611e-001,5.038954e-002,2.132251e-003,2.774041e-002,2.015581e-001,4.447497e-001,0.000000e+000,5.077526e-001,4.749769e-002
36685.000000,1,67,2,7,1,7.172603e+000,2.425572e+001,2.585756e+002,3.438934e-001,4.739634e-002,2.313214e-003,2.662216e-002,1.895854e-001,4.447497e-001,0.000000e+000,5.077526e-001,4.749769e-002
36685.000000,1,68,3,0,1,1.726027e-001,6.746054e+000,1.535039e+000,1.264437e-001,6.976839e-001,2.535469e-002,1.140724e-001,2.790736e+000,0.000000e+000,0.000000e+000,9.786003e-001,2.139969e-002
36685.000000,1,68,3,1,1,1.172603e+000,2.337318e+001,6.384449e+001,2.154904e-001,1.769470e-001,1.095907e-002,4.643949e-002,7.077881e-001,0.000000e+000,0.000000e+000,9.786003e-001,2.139969e-002
36685.000000,1,68,3,2,1,2.172603e+000,3.485404e+001,2.117042e+002,2.897201e-001,1.694015e-001,9.830423e-003,3.580454e-002,6.776061e-001,9.921759e-001,0.000000e+000,7.824056e-003,0.000000e+000
36685.000000,1,68,3,3,1,3.172603e+000,4.394436e+001,4.243061e+002,4.264874e-001,1.618928e-001,1.151724e-002,3.091815e-002,6.475713e-001,9.934842e-001,0.000000e+000,6.515842e-003,0.000000e+000
36685.000000,1,68,3,4,1,4.172603e+000,5.062043e+001,6.485559e+002,5.581607e-001,1.548490e-001,1.313586e-002,2.830338e-002,6.193961e-001,9.940633e-001,0.000000e+000,5.936717e-003,0.000000e+000
36685.000000,1,68,3,5,1,5.172603e+000,5.613856e+001,8.846139e+002,7.030859e-001,1.689865e-001,1.497192e-002,2.654450e-002,6.759459e-001,9.950776e-001,0.000000e+000,4.922352e-003,0.000000e+000
36685.000000,1,68,3,6,1,6.172603e+000,6.075061e+001,1.121042e+003,8.668269e-001,1.790780e-001,1.710714e-002,2.528245e-002,7.163122e-001,9.956951e-001,0.000000e+000,4.304854e-003,0.000000e+000
36685.000000,1,68,3,7,1,7.172603e+000,6.480267e+001,1.350069e+003,1.054242e+000,1.687233e-001,1.960279e-002,2.433742e-002,6.748930e-001,9.956951e-001,0.000000e+000,4.304854e-003,0.000000e+000
36685.000000,1,68,3,8,1,8.172603e+000,6.824397e+001,1.566723e+003,1.227710e+000,1.807751e-001,2.176633e-002,2.360823e-002,7.231003e-001,9.961690e-001,0.000000e+000,3.830951e-003,0.000000e+000
36685.000000,1,68,3,9,1,9.172603e+000,7.116642e+001,1.768103e+003,1.391374e+000,1.739154e-001,2.373192e-002,2.303303e-002,6.956615e-001,9.961690e-001,0.000000e+000,3.830951e-003,0.000000e+000
36685.000000,1,68,3,10,1,1.017260e+001,7.365603e+001,1.952791e+003,1.561587e+000,1.684752e-001,2.580199e-002,2.257163e-002,6.739010e-001,9.961690e-001,0.000000e+000,3.830951e-003,0.000000e+000
36685.000000,1,68,3,11,1,1.117260e+001,7.578207e+001,2.120406e+003,1.741432e+000,1.640952e-001,2.802549e-002,2.219666e-002,6.563808e-001,9.961690e-001,0.000000e+000,3.830951e-003,0.000000e+000
36685.000000,1,68,3,12,1,1.217260e+001,7.760115e+001,2.271265e+003,1.915768e+000,1.820022e-001,3.016060e-002,2.188878e-002,7.280089e-001,9.966211e-001,0.000000e+000,3.378904e-003,0.000000e+000
36685.000000,1,68,3,13,1,1.317260e+001,7.916000e+001,2.406136e+003,2.086058e+000,1.786733e-001,3.224084e-002,2.163386e-002,7.146933e-001,9.966211e-001,0.000000e+000,3.378904e-003,0.000000e+000
36685.000000,1,68,3,14,1,1.417260e+001,8.049754e+001,2.526055e+003,2.255685e+000,1.759132e-001,3.432395e-002,2.142138e-002,7.036530e-001,9.966211e-001,0.000000e+000,3.378904e-003,0.000000e+000
36690.000000,1,59,1,0,1,1.863014e-001,2.365487e+000,1.985423e-001,5.811345e-002,2.897096e-001,2.296812e-002,1.669558e-001,1.158838e+000,0.000000e+000,5.351412e-003,8.234034e-001,1.712452e-001
36690.000000,1,59,1,1,1,1.186301e+000,6.124570e+000,3.446022e+000,1.303607e-001,9.554443e-002,1.699174e-002,8.234588e-002,3.821777e-001,0.000000e+000,5.351412e-003,8.234034e-001,1.712452e-001
36690.000000,1,67,2,0,1,1.863014e-001,3.457397e+000,7.202310e-001,6.392382e-002,2.600964e-001,3.808198e-003,1.126990e-001,1.040386e+000,0.000000e+000,0.000000e+000,9.058084e-001,9.419157e-002
36690.000000,1,67,2,1,1,1.186301e+000,9.702617e+000,1.625000e+001,1.054764e-001,7.714382e-002,1.863713e-003,4.957867e-002,3.085753e-001,0.000000e+000,0.000000e+000,9.058084e-001,9.419157e-002
36690.000000,1,67,2,2,1,2.186301e+000,1.375026e+001,4.657445e+001,1.345299e-001,5.292638e-002,1.630847e-003,3.849804e-002,2.117055e-001,0.000000e+000,0.000000e+000,9.058084e-001,9.419157e-002
36690.000000,1,67,2,3,1,3.186301e+000,1.679198e+001,8.516409e+001,1.619050e-001,4.290069e-002,1.590914e-003,3.342285e-002,1.716027e-001,0.000000e+000,0.000000e+000,9.058084e-001,9.419157e-002
36690.000000,1,67,2,4,1,4.186301e+000,1.922748e+001,1.282018e+002,1.977267e-001,6.028695e-002,1.688315e-003,3.040549e-002,2.411478e-001,4.471173e-001,0.000000e+000,5.067725e-001,4.611018e-002
36690.000000,1,67,2,5,1,5.186301e+000,2.122680e+001,1.728385e+002,2.514759e-001,5.444846e-002,1.939308e-003,2.838984e-002,2.177938e-001,4.471173e-001,0.000000e+000,5.067725e-001,4.611018e-002
36690.000000,1,67,2,6,1,6.186301e+000,2.289284e+001,2.171410e+002,2.994892e-001,5.038828e-002,2.137349e-003,2.694770e-002,2.015531e-001,4.471173e-001,0.000000e+000,5.067725e-001,4.611018e-002
36690.000000,1,67,2,7,1,7.186301e+000,2.429500e+001,2.598425e+002,3.451677e-001,4.741419e-002,2.317946e-003,2.586842e-002,1.896568e-001,4.471173e-001,0.000000e+000,5.067725e-001,4.611018e-002
36690.000000,1,68,3,0,1,1.863014e-001,7.393442e+000,2.020738e+000,1.276995e-001,6.264685e-001,2.300391e-002,1.032160e-001,2.505874e+000,0.000000e+000,0.000000e+000,9.791731e-001,2.082692e-002
36690.000000,1,68,3,1,1,1.186301e+000,2.374747e+001,6.696098e+001,2.151899e-001,1.739849e-001,1.076581e-002,4.470117e-002,6.959397e-001,0.000000e+000,0.000000e+000,9.791731e-001,2.082692e-002
36690.000000,1,68,3,2,1,2.186301e+000,3.514101e+001,2.169765e+002,2.920280e-001,1.685672e-001,9.828315e-003,3.464758e-002,6.742688e-001,9.922003e-001,0.000000e+000,7.799745e-003,0.000000e+000
36690.000000,1,68,3,3,1,3.186301e+000,4.417781e+001,4.311046e+002,4.286582e-001,1.616089e-001,1.151612e-002,2.997634e-002,6.464355e-001,9.935058e-001,0.000000e+000,6.494245e-003,0.000000e+000
36690.000000,1,68,3,4,1,4.186301e+000,5.081948e+001,6.562367e+002,5.601081e-001,1.550145e-001,1.313167e-002,2.746551e-002,6.200582e-001,9.940915e-001,0.000000e+000,5.908463e-003,0.000000e+000
36690.000000,1,68,3,5,1,5.186301e+000,5.631133e+001,8.928063e+002,7.058214e-001,1.694293e-001,1.498569e-002,2.577264e-002,6.777174e-001,9.951046e-001,0.000000e+000,4.895446e-003,0.000000e+000
36690.000000,1,68,3,6,1,6.186301e+000,6.090258e+001,1.129476e+003,8.700260e-001,1.794620e-001,1.712906e-002,2.455615e-002,7.178482e-001,9.957142e-001,0.000000e+000,4.285759e-003,0.000000e+000
36690.000000,1,68,3,7,1,7.186301e+000,6.480267e+001,1.358555e+003,1.056725e+000,1.691522e-001,1.960958e-002,2.364433e-002,6.766087e-001,9.957142e-001,0.000000e+000,4.285759e-003,0.000000e+000
36690.000000,1,68,3,8,1,8.186301e+000,6.824397e+001,1.575133e+003,1.230824e+000,1.814675e-001,2.178420e-002,2.294025e-002,7.258699e-001,9.961898e-001,0.000000e+000,3.810181e-003,0.000000e+000
36690.000000,1,68,3,9,1,9.186301e+000,7.116642e+001,1.776354e+003,1.394174e+000,1.746205e-001,2.374428e-002,2.238455e-002,6.984822e-001,9.961898e-001,0.000000e+000,3.810181e-003,0.000000e+000
36690.000000,1,68,3,10,1,1.018630e+001,7.365603e+001,1.960835e+003,1.564113e+000,1.691879e-001,2.580976e-002,2.193860e-002,6.767515e-001,9.961898e-001,0.000000e+000,3.810181e-003,0.000000e+000
36690.000000,1,68,3,11,1,1.118630e+001,7.578207e+001,2.128216e+003,1.743695e+000,1.648122e-001,2.802893e-002,2.157607e-002,6.592486e-001,9.961898e-001,0.000000e+000,3.810181e-003,0.000000e+000
36690.000000,1,68,3,12,1,1.218630e+001,7.760115e+001,2.278834e+003,1.918972e+000,1.826513e-001,3.017888e-002,2.127832e-002,7.306053e-001,9.966364e-001,0.000000e+000,3.363649e-003,0.000000e+000
36690.000000,1,68,3,13,1,1.318630e+001,7.916000e+001,2.413465e+003,2.089072e+000,1.793269e-001,3.225601e-002,2.103174e-002,7.173075e-001,9.966364e-001,0.000000e+000,3.363649e-003,0.000000e+000
36690.000000,1,68,3,14,1,1.418630e+001,8.049754e+001,2.533155e+003,2.258526e+000,1.765699e-001,3.433631e-002,2.082617e-002,7.062798e-001,9.966364e-001,0.000000e+000,3.363649e-003,0.000000e+000
36695.000000,1,59,1,0,1,2.000000e-001,2.535557e+000,2.445182e-001,5.908607e-002,2.683705e-001,2.171363e-002,1.551112e-001,1.073482e+000,0.000000e+000,5.251793e-003,8.266908e-001,1.680574e-001
36695.000000,1,59,1,1,1,1.200000e+000,6.184044e+000,3.547390e+000,1.313350e-001,9.393324e-002,1.689322e-002,7.992427e-002,3.757330e-001,0.000000e+000,5.251793e-003,8.266908e-001,1.680574e-001
36695.000000,1,67,2,0,1,2.000000e-001,3.711896e+000,8.925410e-001,6.503599e-002,2.375537e-001,3.545326e-003,1.036591e-001,9.502149e-001,0.000000e+000,0.000000e+000,9.077337e-001,9.226627e-002
36695.000000,1,67,2,1,1,1.200000e+000,9.837427e+000,1.694147e+001,1.059812e-001,7.583716e-002,1.844384e-003,4.798270e-002,3.033487e-001,0.000000e+000,0.000000e+000,9.077337e-001,9.226627e-002
36695.000000,1,67,2,2,1,2.200000e+000,1.384932e+001,4.759515e+001,1.350657e-001,5.242627e-002,1.624929e-003,3.744817e-002,2.097051e-001,0.000000e+000,0.000000e+000,9.077337e-001,9.226627e-002
36695.000000,1,67,2,3,1,3.200000e+000,1.687056e+001,8.637347e+001,1.624603e-001,4.261215e-002,1.588625e-003,3.257132e-002,1.704486e-001,0.000000e+000,0.000000e+000,9.077337e-001,9.226627e-002
36695.000000,1,67,2,4,1,4.200000e+000,1.929194e+001,1.295043e+002,1.994409e-001,6.022534e-002,1.697078e-003,2.965897e-002,2.409013e-001,4.493647e-001,0.000000e+000,5.056622e-001,4.497312e-002
36695.000000,1,67,2,5,1,5.200000e+000,2.128072e+001,1.741678e+002,2.529156e-001,5.443904e-002,1.945335e-003,2.770870e-002,2.177561e-001,4.493647e-001,0.000000e+000,5.056622e-001,4.497312e-002
36695.000000,1,67,2,6,1,6.200000e+000,2.293854e+001,2.184527e+002,3.008090e-001,5.040794e-002,2.142388e-003,2.631118e-002,2.016318e-001,4.493647e-001,0.000000e+000,5.056622e-001,4.497312e-002
36695.000000,1,67,2,7,1,7.200000e+000,2.433411e+001,2.611077e+002,3.464354e-001,4.745157e-002,2.322635e-003,2.526419e-002,1.898063e-001,4.493647e-001,0.000000e+000,5.056622e-001,4.497312e-002
36695.000000,1,68,3,0,1,2.000000e-001,8.019730e+000,2.578988e+000,1.291522e-001,5.699365e-001,2.117100e-002,9.472733e-002,2.279746e+000,0.000000e+000,0.000000e+000,9.796325e-001,2.036749e-002
36695.000000,1,68,3,1,1,1.200000e+000,2.411834e+001,7.014752e+001,2.149751e-001,1.711895e-001,1.058469e-002,4.325894e-002,6.847580e-001,0.000000e+000,0.000000e+000,9.796325e-001,2.036749e-002
36695.000000,1,68,3,2,1,2.200000e+000,3.542613e+001,2.223009e+002,2.943208e-001,1.677394e-001,9.826303e-003,3.370139e-002,6.709574e-001,9.922226e-001,0.000000e+000,7.777447e-003,0.000000e+000
36695.000000,1,68,3,3,1,3.200000e+000,4.441001e+001,4.379380e+002,4.308364e-001,1.613156e-001,1.151555e-002,2.921227e-002,6.452625e-001,9.935256e-001,0.000000e+000,6.474386e-003,0.000000e+000
36695.000000,1,68,3,4,1,4.200000e+000,5.101754e+001,6.639397e+002,5.620854e-001,1.551638e-001,1.312847e-002,2.678873e-002,6.206554e-001,9.941180e-001,0.000000e+000,5.881988e-003,0.000000e+000
36695.000000,1,68,3,5,1,5.200000e+000,5.648330e+001,9.010110e+002,7.085918e-001,1.698576e-001,1.500035e-002,2.515100e-002,6.794305e-001,9.951301e-001,0.000000e+000,4.869932e-003,0.000000e+000
36695.000000,1,68,3,6,1,6.200000e+000,6.105389e+001,1.137915e+003,8.732540e-001,1.798356e-001,1.715164e-002,2.397242e-002,7.193426e-001,9.957323e-001,0.000000e+000,4.267682e-003,0.000000e+000
36695.000000,1,68,3,7,1,7.200000e+000,6.490385e+001,1.367041e+003,1.059245e+000,1.695709e-001,1.961720e-002,2.308813e-002,6.782837e-001,9.957323e-001,0.000000e+000,4.267682e-003,0.000000e+000
36695.000000,1,68,3,8,1,8.200000e+000,6.824397e+001,1.583538e+003,1.233986e+000,1.821510e-001,2.180300e-002,2.240481e-002,7.286041e-001,9.962097e-001,0.000000e+000,3.790332e-003,0.000000e+000
36695.000000,1,68,3,9,1,9.200000e+000,7.116642e+001,1.784598e+003,1.397024e+000,1.753172e-001,2.375761e-002,2.186520e-002,7.012687e-001,9.962097e-001,0.000000e+000,3.790332e-003,0.000000e+000
36695.000000,1,68,3,10,1,1.020000e+001,7.365603e+001,1.968868e+003,1.566690e+000,1.698923e-001,2.581850e-002,2.143199e-002,6.795690e-001,9.962097e-001,0.000000e+000,3.790332e-003,0.000000e+000
36695.000000,1,68,3,11,1,1.120000e+001,7.578207e+001,2.136015e+003,1.746011e+000,1.655211e-001,2.803333e-002,2.107970e-002,6.620844e-001,9.962097e-001,0.000000e+000,3.790332e-003,0.000000e+000
36695.000000,1,68,3,12,1,1.220000e+001,7.760115e+001,2.286390e+003,1.922220e+000,1.832943e-001,3.019797e-002,2.079027e-002,7.331774e-001,9.966509e-001,0.000000e+000,3.349102e-003,0.000000e+000
36695.000000,1,68,3,13,1,1.320000e+001,7.916000e+001,2.420781e+003,2.092133e+000,1.799745e-001,3.227198e-002,2.055055e-002,7.198979e-001,9.966509e-001,0.000000e+000,3.349102e-003,0.000000e+000
36695.000000,1,68,3,14,1,1.420000e+001,8.049754e+001,2.540240e+003,2.261413e+000,1.772208e-001,3.434948e-002,2.035065e-002,7.088832e-001,9.966509e-001,0.000000e+000,3.349102e-003,0.000000e+000
36700.000000,1,59,1,0,1,2.136986e-001,2.700798e+000,2.955068e-001,6.006789e-002,2.502508e-001,2.064650e-002,1.453861e-001,1.001003e+000,0.000000e+000,5.172225e-003,8.293166e-001,1.655112e-001
36700.000000,1,59,1,1,1,1.213699e+000,6.241740e+000,3.647609e+000,1.323373e-001,9.245741e-002,1.680554e-002,7.792532e-002,3.698296e-001,0.000000e+000,5.172225e-003,8.293166e-001,1.655112e-001
36700.000000,1,67,2,0,1,2.136986e-001,3.957135e+000,1.082777e+000,6.611065e-002,2.190982e-001,3.329065e-003,9.639634e-002,8.763930e-001,0.000000e+000,0.000000e+000,9.092664e-001,9.073361e-002
36700.000000,1,67,2,1,1,1.213699e+000,9.970804e+000,1.764469e+001,1.064781e-001,7.460691e-002,1.825791e-003,4.664748e-002,2.984276e-001,0.000000e+000,0.000000e+000,9.092664e-001,9.073361e-002
36700.000000,1,67,2,2,1,2.213699e+000,1.394765e+001,4.862299e+001,1.355892e-001,5.195441e-002,1.619047e-003,3.658448e-002,2.078177e-001,0.000000e+000,0.000000e+000,9.092664e-001,9.073361e-002
36700.000000,1,67,2,3,1,3.213699e+000,1.694867e+001,8.758676e+001,1.630037e-001,4.234214e-002,1.586289e-003,3.187747e-002,1.693686e-001,0.000000e+000,0.000000e+000,9.092664e-001,9.073361e-002
36700.000000,1,67,2,4,1,4.213699e+000,1.935605e+001,1.308083e+002,2.011403e-001,6.018064e-002,1.705688e-003,2.905428e-002,2.407226e-001,4.515815e-001,0.000000e+000,5.043791e-001,4.403948e-002
36700.000000,1,67,2,5,1,5.213699e+000,2.133437e+001,1.754972e+002,2.543477e-001,5.444427e-002,1.951297e-003,2.715914e-002,2.177771e-001,4.515815e-001,0.000000e+000,5.043791e-001,4.403948e-002
36700.000000,1,67,2,6,1,6.213699e+000,2.298402e+001,2.197634e+002,3.021240e-001,5.044088e-002,2.147393e-003,2.579905e-002,2.017635e-001,4.515815e-001,0.000000e+000,5.043791e-001,4.403948e-002
36700.000000,1,67,2,7,1,7.213699e+000,2.437304e+001,2.623711e+002,3.476996e-001,4.750129e-002,2.327304e-003,2.477904e-002,1.900052e-001,4.515815e-001,0.000000e+000,5.043791e-001,4.403948e-002
36700.000000,1,68,3,0,1,2.136986e-001,8.627436e+000,3.210815e+000,1.307118e-001,5.238304e-001,1.969784e-002,8.793478e-002,2.095321e+000,0.000000e+000,0.000000e+000,9.799972e-001,2.000284e-002
36700.000000,1,68,3,1,1,1.213699e+000,2.448589e+001,7.340366e+001,2.148426e-001,1.685075e-001,1.041485e-002,4.205212e-002,6.740301e-001,0.000000e+000,0.000000e+000,9.799972e-001,2.000284e-002
36700.000000,1,68,3,2,1,2.213699e+000,3.570943e+001,2.276768e+002,2.966017e-001,1.669250e-001,9.824484e-003,3.292282e-002,6.677001e-001,9.922451e-001,0.000000e+000,7.754946e-003,0.000000e+000
36700.000000,1,68,3,3,1,3.213699e+000,4.464096e+001,4.448058e+002,4.330239e-001,1.610182e-001,1.151557e-002,2.858961e-002,6.440727e-001,9.935455e-001,0.000000e+000,6.454504e-003,0.000000e+000
36700.000000,1,68,3,4,1,4.213699e+000,5.121464e+001,6.716646e+002,5.640937e-001,1.553014e-001,1.312628e-002,2.624019e-002,6.212057e-001,9.941443e-001,0.000000e+000,5.855702e-003,0.000000e+000
